season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2019,5,SF,REG,CLE,20,29,181,2,0,2,-10,2,0,181,71,11,6.75573243048408,4.11277349506106,0,40,275,2,40,0,11,8.50565258448478,0,20,28,181,2,20,0,181,71,11,10.878056945298,0,0,28,2,14,2,21,3,4,42,8,2,62,7,0,0,0,0,1,2,2,2,0,4,34,4,1,32,1,4,1,4,2,1,44,0.25,0,0,0,1,0,0,0,0,0,1,1,0,44,47;52,32,44,99,32,4,4,0,0,1,0,0,0,0,0
2019,5,TB,REG,NO,15,27,204,2,0,6,-46,6,0,233,96,12,1.52463660279208,-8.20305668390714,0,22,94,1,22,0,5,-0.324234398896806,0,15,26,204,2,15,0,233,96,12,11.6070317178444,0,0,49,2,12,0,0,0,0,0,2,1,14,3,0,0,0,0,1,1,0,0,0,4,30,4,0,0,2,38,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,3,3,0,0,1,0,0,0,0,0
2019,5,TEN,REG,BUF,13,22,183,0,0,5,-33,5,0,96,131,5,-1.13848450044034,-8.73222265924726,0,27,102,1,27,0,7,-3.275044386476,0,13,21,183,0,13,0,96,131,5,6.96772111353592,0,0,46,4,10,4,16,0,4,15,4,1,5,3,0,1,0,0,1,1,0,0,0,8,60,4,2,2,0,0,0,4,3,1,,0,0,0,0,0,0,0,0,0,1,0,2,0,,50;36;53,33,0,139,33,1,1,0,0,1,0,0,0,0,0
2019,5,WAS,REG,NE,18,27,122,0,1,6,-44,6,0,177,34,5,-22.0164105785079,-5.39811948935191,0,20,145,1,20,0,5,0.556634151551407,0,18,27,122,0,18,1,177,34,5,-15.8634764353628,0,0,50,4,14,5,29,0,4,36,9,1,0,3,0,0,0,0,1,1,0,0,0,6,72,3,1,9,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2019,6,ARI,REG,ATL,27,37,340,3,0,0,0,0,0,246,160,16,20.6555790920437,2.90189232145037,0,29,102,1,0,0,6,-4.55948397106535,0,27,35,340,3,0,0,246,160,16,21.5943666445718,0,0,44,2,22,3,11,1,2,15,7,0,0,2,0,0,0,0,0,0,0,0,0,8,57,5,1,3,2,63,2,2,0,0,39,1,0,1,1,0,0,0,0,0,0,0,0,0,39;22,,,61,0,0,4,4,0,0,1,0,0,0,0,0
2019,6,ATL,REG,ARI,30,36,356,4,0,2,-15,2,0,319,95,20,19.5203046003045,20.0152301613022,0,25,103,0,25,0,7,0.570015072735259,0,30,34,356,4,30,0,319,95,20,25.6615865962965,0,0,41,1,19,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,8,72,6,3,17,3,83,2,2,0,0,44,1,0,1,0,1,0,0,0,0,0,0,0,0,29;44,,,73,0,0,3,4,1,0,0.75,0,0,0,0,0
2019,6,BAL,REG,CIN,21,33,236,0,0,1,-8,1,0,253,126,11,6.86583742474252,3.16457172919964,0,43,269,2,43,0,16,7.66336307176971,0,21,29,236,0,21,1,253,126,11,7.10634306679601,0,0,36,2,4,4,20,0,2,18,5,1,14,8,0,0,0,0,0,0,0,0,0,10,81,5,1,8,0,0,3,3,0,0,49,1,0,1,0,2,0,0,0,0,0,0,0,0,40;49;21,,,110,0,0,2,2,0,0,1,0,0,0,0,0
2019,6,CAR,REG,TB,20,32,227,2,0,2,-18,2,0,303,95,12,5.53193109323297,-0.441770111360859,0,29,59,2,29,0,3,-6.54060243675744,0,20,31,227,2,20,0,303,95,12,8.82438375327297,0,0,48,0,12,5,27,2,7,35,10,5,58,13,0,1,0,0,0,0,2,2,0,3,30,1,1,10,0,0,3,5,2,0,49,0.6,0,1,0,2,0,0,0,0,0,1,0,0,49;46;29,60;41,,124,101,0,4,4,0,0,1,0,0,0,0,0
2019,6,CIN,REG,BAL,21,39,235,0,1,2,-18,0,0,298,93,14,-1.27929564268025,-9.39126989325961,0,14,33,1,0,0,2,-4.47802014838089,0,21,37,235,0,0,0,298,93,14,1.97505764331972,0,1,51,5,17,4,14,1,1,8,1,0,0,3,0,0,0,0,0,0,1,1,0,4,20,6,0,0,3,142,1,1,0,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,2,2,0,0,1,0,0,0,0,0
2019,6,CLE,REG,SEA,22,37,249,1,3,0,0,0,0,353,92,12,-2.13911569226184,-4.24495298001501,1,24,157,3,24,0,7,2.69932760111988,0,22,36,249,1,22,1,353,92,12,-4.44435499013332,1,0,54,0,12,5,17,2,3,11,7,0,0,0,0,0,0,0,0,0,1,1,0,9,83,3,1,5,2,102,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,6,DAL,REG,NYJ,28,40,278,0,0,1,-8,0,0,341,103,15,11.2091394935237,7.23641782234877,0,34,129,2,0,0,7,-3.52611405495554,0,28,39,278,0,0,0,341,103,15,13.1817058845649,0,0,30,2,26,2,12,0,2,12,2,1,20,3,0,0,0,0,0,0,0,0,0,9,68,6,2,8,0,0,3,4,1,0,62,0.75,0,0,1,0,1,1,0,0,0,1,0,0,50;62;32,40,,144,40,0,1,1,0,0,1,0,0,0,0,0
2019,6,DEN,REG,TEN,18,28,177,0,1,1,-10,1,0,216,79,8,-3.32858427855264,0.241704170520487,0,30,103,1,30,0,5,-5.60579425371978,0,18,26,177,0,18,0,216,79,8,-0.00457876672405844,0,0,42,3,13,9,41,1,7,42,10,3,40,5,0,0,0,0,1,2,0,0,0,8,51,4,3,48,0,0,3,3,0,0,53,1,0,0,1,1,1,0,0,0,0,0,0,0,31;53;48,,,132,0,0,1,1,0,0,1,0,0,0,0,0
2019,6,DET,REG,GB,18,32,265,0,0,3,-22,3,0,328,112,10,0.987792783080801,-4.73099816590548,0,20,56,1,20,0,4,-1.16025852534221,0,18,32,265,0,18,0,328,112,10,6.40209452192226,0,0,42,2,26,2,8,2,1,6,3,1,55,5,0,0,0,0,1,2,2,2,0,8,50,6,0,0,2,55,5,5,0,0,54,1,0,2,0,1,2,0,0,0,0,0,0,0,26;22;41;51;54,,,194,0,0,1,1,0,0,1,0,0,0,0,0
2019,6,GB,REG,DET,24,39,283,2,1,1,-6,1,0,372,93,13,-2.40291617250232,1.0223272599672,0,29,170,0,29,1,5,-1.04579364265444,0,24,38,283,2,24,0,372,93,13,-0.167230126663804,0,0,37,0,14,3,18,0,3,22,4,0,0,5,0,1,0,0,0,0,0,0,0,6,48,4,1,-9,6,96,3,3,0,0,48,1,0,1,1,1,0,0,0,0,0,0,0,0,37;48;23,,,108,0,0,2,2,0,0,1,1,1,0,0,23
2019,6,HOU,REG,KC,30,42,280,1,2,0,0,0,0,369,176,20,15.2652122910658,6.74640440515109,1,41,192,3,41,1,12,1.11043247958878,0,30,42,280,1,30,0,369,176,20,15.2652122910658,1,0,28,0,12,1,4,1,1,17,2,1,0,6,0,0,0,0,0,0,1,1,0,10,70,2,1,10,1,20,1,2,1,0,44,0.5,0,0,0,1,0,0,0,0,0,1,0,0,44,46,,44,46,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,6,JAX,REG,NO,14,29,163,0,1,2,-12,0,0,233,96,9,-8.22340697445996,-14.1936747012315,0,24,75,0,0,0,2,-6.07980882376432,0,14,27,163,0,0,0,233,96,9,-4.86838608928648,0,0,43,0,22,7,30,1,3,18,4,0,0,3,0,0,0,0,0,0,0,0,0,2,15,4,1,0,0,0,2,2,0,0,32,1,0,1,1,0,0,0,0,0,0,0,0,0,22;32,,,54,0,0,0,0,0,0,,0,0,0,0,0
2019,6,KC,REG,HOU,19,35,273,3,1,1,-17,1,1,350,165,11,1.57850985226204,-9.77166882583074,0,11,53,0,11,0,5,0.410364472249057,0,19,35,273,3,19,0,350,165,11,7.46249432081921,0,0,57,0,22,1,2,1,0,0,2,2,0,3,0,0,0,0,0,0,1,1,0,11,79,3,0,0,5,105,1,2,1,0,41,0.5,0,0,0,1,0,0,0,0,0,0,1,0,41,50,,41,50,0,3,3,0,0,1,0,0,0,0,0
2019,6,LA,REG,SF,13,24,78,0,0,4,-30,4,0,155,49,1,-18.1895900639356,-17.9852758844694,0,22,109,1,22,1,10,-11.0988815626479,0,13,24,78,0,13,0,155,49,1,-12.3364880192676,0,0,39,17,41,4,19,1,2,11,5,1,0,3,0,0,0,41,1,2,1,2,0,8,59,6,1,8,3,74,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2019,6,LAC,REG,PIT,26,44,320,2,2,1,-4,1,0,486,98,18,5.73499565610491,0.852692340101516,0,14,32,0,14,1,3,-11.3236379315495,0,26,42,320,2,26,0,486,98,18,9.34880146300948,0,0,40,0,22,3,4,0,0,0,0,1,8,1,0,0,0,0,0,1,0,0,0,8,74,3,1,7,4,97,1,2,1,0,38,0.5,0,0,1,0,0,0,0,0,0,1,0,0,38,43,,38,43,0,2,2,0,0,1,0,0,0,0,0
2019,6,MIA,REG,WAS,27,43,217,1,2,5,-30,5,0,244,142,10,-16.071352492101,-5.8650899501074,0,21,84,1,21,0,8,3.05405587276807,0,27,42,217,1,27,0,244,142,10,-8.29349204812013,0,0,32,0,30,2,3,0,0,0,3,0,0,4,0,0,0,0,2,3,0,0,0,5,45,4,4,42,1,15,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,1,1,0,0,1,0,0,0,0,0
2019,6,MIN,REG,PHI,22,29,333,4,1,1,-8,1,0,374,124,14,16.515344821395,16.1009917301791,0,35,122,1,35,1,8,-8.9073074964108,0,22,28,333,4,22,0,374,124,14,19.6038092677609,0,0,41,3,19,3,10,1,2,14,6,2,17,7,0,0,0,0,0,0,1,1,0,4,30,3,1,6,0,0,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,5,5,0,0,1,0,0,0,0,0
2019,6,NE,REG,NYG,31,41,334,0,1,3,-21,3,1,280,160,17,-2.46982735717719,6.19206261344072,0,34,114,3,34,0,8,-7.04943754829583,0,31,41,334,0,31,0,280,160,17,9.15523452909147,0,1,25,5,11,0,0,1,1,0,8,3,33,9,0,0,0,6,1,1,1,1,1,3,20,2,1,10,1,28,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,40,,0,40,0,5,5,0,0,1,0,0,0,0,0
2019,6,NO,REG,JAX,24,36,240,1,0,3,-18,3,0,213,153,12,2.54081974463625,1.1411932461402,0,26,104,0,26,0,6,-5.25101527589141,0,24,34,240,1,24,0,213,153,12,8.27479331532814,0,0,29,0,22,2,12,0,2,12,3,1,0,7,0,0,0,0,1,1,0,0,0,3,35,4,2,12,1,21,2,2,0,0,47,1,0,1,0,1,0,0,0,0,0,0,0,0,47;21,,,68,0,0,1,1,0,0,1,0,0,0,0,0
2019,6,NYG,REG,NE,15,31,161,1,3,1,0,1,0,290,79,6,-17.7578836101166,-9.64758365318693,0,16,52,0,16,0,3,-2.5547673094552,0,15,29,161,1,15,1,290,80,6,-16.5050712882367,0,0,48,16,22,3,9,1,3,21,6,1,62,3,0,0,0,0,0,0,1,1,1,5,40,5,0,0,2,53,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0
2019,6,NYJ,REG,DAL,23,32,338,2,1,2,-12,0,0,291,188,13,9.15703340883413,10.4144518574079,0,20,56,1,0,0,4,-1.41841949394438,0,23,30,338,2,0,0,291,188,13,13.7267757261456,0,0,51,1,25,2,12,0,1,8,9,0,0,3,0,0,0,0,0,0,0,0,0,8,105,2,2,22,3,73,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,3,3,0,0,1,0,0,0,0,0
2019,6,PHI,REG,MIN,26,41,306,2,2,2,-14,2,0,375,147,15,3.15616389170198,-5.47074893625771,0,22,108,0,22,0,3,-3.89119193376973,0,26,41,306,2,26,1,375,147,15,0.169488045660795,0,0,45,0,20,9,24,1,1,8,4,1,15,2,0,0,0,0,0,0,1,1,0,7,49,6,2,16,1,15,2,2,0,0,53,1,0,0,0,1,1,0,0,0,0,0,0,0,53;40,,,93,0,0,2,2,0,0,1,0,0,0,0,0
2019,6,PIT,REG,LAC,15,20,132,1,1,0,0,0,0,98,119,7,2.59578505892092,8.36023358922255,0,36,124,1,36,0,9,-5.97488814714598,0,15,19,132,1,15,0,98,119,7,4.61008659779327,0,0,31,1,25,1,1,0,1,4,6,2,32,10,0,0,0,0,1,1,1,1,1,6,45,0,2,14,1,9,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,3,3,0,0,1,0,0,0,0,0
2019,6,SEA,REG,CLE,23,33,295,2,0,3,-11,3,0,286,137,17,17.3810872652462,11.8645379319787,0,38,170,2,38,1,9,-8.77659155665594,0,23,32,295,2,23,0,286,137,17,21.5839930525177,0,0,37,0,18,2,3,1,0,0,1,3,18,8,0,0,0,0,1,1,1,1,0,10,65,5,0,0,1,21,2,2,0,0,38,1,0,1,1,0,0,0,0,0,0,0,0,0,38;20,,,58,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,6,SF,REG,LA,24,33,243,0,1,2,-11,2,1,145,177,14,-0.137310509561146,7.69639841971859,0,41,99,2,41,0,8,-7.98990922000069,0,24,31,243,0,24,0,145,177,14,7.06296940735774,0,0,31,8,16,7,31,1,4,30,5,0,0,2,0,0,0,0,0,0,1,1,0,4,30,6,3,38,1,18,2,3,1,0,34,0.666666666666667,0,1,1,0,0,0,0,0,0,0,1,0,25;34,55,,59,55,0,2,2,0,0,1,0,0,0,0,0
2019,6,TB,REG,CAR,30,54,400,1,5,7,-35,7,1,596,149,19,-13.7635639122582,-6.13643314975959,1,14,42,2,14,0,3,0.0125877294195815,1,30,52,400,1,30,0,596,149,19,-0.893934584206339,1,0,49,0,6,7,24,1,2,18,4,0,0,2,0,2,0,0,2,2,1,1,0,9,70,6,6,12,0,0,1,1,0,0,54,1,0,0,0,0,1,0,0,0,0,0,0,0,54,,,54,0,0,1,1,0,0,1,0,0,0,0,0
2019,6,TEN,REG,DEN,20,34,207,0,3,7,-42,7,0,313,65,9,-16.5017793127336,-3.83589239791036,0,21,39,0,21,0,0,-8.1616164543666,0,20,32,207,0,20,0,313,65,9,-3.71324771823129,0,0,44,0,14,3,19,1,1,10,2,1,25,3,0,0,0,0,0,0,0,0,0,6,40,3,3,19,1,16,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
2019,6,WAS,REG,MIA,13,25,166,2,0,0,0,0,0,222,52,7,1.02285654659227,-8.48029442131519,0,33,145,0,33,0,6,-2.30224797362462,0,13,24,166,2,13,0,222,52,7,1.63113235917718,0,0,48,0,16,7,39,1,5,30,8,2,0,6,0,0,0,0,1,2,0,0,0,6,56,4,2,14,1,21,1,2,1,0,21,0.5,0,1,0,0,0,0,0,0,0,0,1,0,21,55,,21,55,0,2,2,0,0,1,0,0,0,0,0
2019,7,ARI,REG,NYG,14,21,104,0,0,2,-15,0,0,112,58,8,4.33360968916362,-5.60232329936254,0,38,156,3,0,0,8,-4.6994796494595,0,14,21,104,0,0,0,112,58,8,6.40585559402825,0,0,42,0,28,7,43,3,8,67,13,1,14,3,0,0,0,0,0,0,2,2,0,10,85,4,1,3,1,0,2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,47;35,,,82,0,0,3,3,0,0,1,0,0,0,0,0
2019,7,ATL,REG,LA,22,33,224,1,1,5,-38,5,1,272,45,12,-11.451901268256,-0.19120664307566,0,15,38,0,15,0,1,-2.03312910930254,0,22,33,224,1,22,0,272,45,12,-0.703176021676173,0,0,40,19,25,5,10,0,0,0,3,0,0,3,0,1,0,0,2,2,0,0,0,5,48,0,1,-6,2,65,1,2,1,0,52,0.5,0,0,0,0,1,0,0,0,0,0,1,0,52,50,,52,50,0,1,1,0,0,1,0,0,0,0,0
2019,7,BAL,REG,SEA,9,20,143,0,0,1,-2,1,0,201,37,5,0.713410248496667,-18.5210166871548,0,35,199,1,35,0,10,8.04365901729099,0,9,20,143,0,9,0,201,37,5,1.81702750640093,0,0,33,4,26,5,13,0,1,0,8,1,67,3,1,0,0,0,1,1,1,1,1,8,75,2,2,8,2,21,3,3,0,0,28,1,0,3,0,0,0,0,0,0,0,0,0,0,25;28;22,,,75,0,0,3,3,0,0,1,0,0,0,0,0
2019,7,BUF,REG,MIA,16,26,202,2,0,2,-14,0,0,272,93,10,7.95524206668024,-0.355225205421448,0,23,117,0,0,0,6,2.84968110288912,1,16,25,202,2,0,0,272,93,10,10.8122657728979,0,1,38,14,18,7,53,2,1,10,6,1,0,3,0,0,0,0,0,0,1,1,0,9,83,2,3,22,1,45,3,3,0,0,45,1,0,0,1,2,0,0,0,0,0,0,0,0,39;43;45,,,127,0,0,2,2,0,0,1,0,0,0,0,0
2019,7,CHI,REG,NO,34,54,251,2,0,2,-16,2,0,338,131,16,-1.82093485996674,-0.901014723029793,1,7,17,0,7,2,0,-12.1402500332333,0,34,51,251,2,34,0,338,131,16,6.35373002996122,1,1,56,1,11,2,10,0,1,8,4,0,0,5,0,0,0,0,0,0,0,0,0,3,10,5,2,6,4,163,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,2,2,0,0,1,0,0,0,0,0
2019,7,CIN,REG,JAX,22,43,276,1,3,2,-18,2,0,436,120,12,-12.0112821690898,-12.0886686302367,0,20,33,1,20,0,3,-5.6401257130492,0,22,42,276,1,22,1,436,120,12,-11.1231310314659,0,0,47,0,32,6,26,0,2,11,2,0,0,6,0,0,0,0,0,0,0,0,0,6,50,4,1,5,3,98,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,2,2,0,0,1,0,0,0,0,0
2019,7,DAL,REG,PHI,21,27,239,1,1,3,-26,3,0,225,84,12,8.08320016008228,15.0205671787262,0,36,189,3,36,0,11,1.11373732223844,0,21,25,239,1,21,0,225,84,12,14.6240674811661,0,0,37,1,19,5,22,3,3,23,5,1,9,5,0,0,0,0,1,1,3,3,0,6,65,5,2,12,0,0,3,3,0,0,63,1,0,2,0,0,0,1,0,0,0,0,0,0,26;63;29,,,118,0,0,4,4,0,0,1,0,0,0,0,0
2019,7,DEN,REG,KC,21,34,213,0,0,9,-79,9,1,314,96,8,-23.5935006679759,-3.24408475196723,0,21,71,1,21,0,4,-2.16720239257836,0,21,33,213,0,21,0,314,96,8,-0.910882304451661,0,0,42,0,14,5,13,0,1,2,3,0,0,5,0,0,0,0,2,2,0,0,0,4,33,2,4,12,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,45,,0,45,0,0,0,0,0,,0,0,0,0,0
2019,7,DET,REG,MIN,30,45,364,4,1,2,-12,0,0,386,140,21,11.8088031534663,-2.04213109281328,0,20,81,0,0,0,1,-0.786705762264319,0,30,45,364,4,0,0,386,140,21,14.7191144494664,0,0,53,2,8,2,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,67,5,1,0,1,29,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,3,3,0,0,1,0,0,0,0,0
2019,7,GB,REG,LV,25,31,429,5,0,1,-8,0,0,268,223,15,31.8153924949002,20.7387490519162,0,23,60,1,0,0,5,-1.65619675139897,0,25,29,429,5,0,0,268,223,15,35.1086326437071,0,0,36,9,27,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,20,5,0,0,4,60,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,6,0,0,1,0,0,0,0,0
2019,7,HOU,REG,IND,23,34,308,1,2,3,-17,0,0,268,125,15,1.91175776624197,1.25620645104032,0,24,100,1,0,0,6,-0.448472727435627,0,23,33,308,1,0,0,268,125,15,6.25582915452632,0,0,45,5,7,1,4,0,1,5,8,0,0,2,0,0,0,0,0,0,1,1,0,10,54,5,1,3,3,63,3,3,0,0,47,1,0,1,1,1,0,0,0,0,0,0,0,0,47;31;26,,,104,0,0,2,2,0,0,1,0,0,0,0,0
2019,7,IND,REG,HOU,26,40,326,4,0,1,-5,1,0,302,181,18,17.7361925862788,4.97909796734651,0,26,62,0,26,1,1,-12.4966512067476,0,26,36,326,4,26,0,302,181,18,22.8255723603361,0,0,43,10,10,6,26,0,3,17,6,2,0,4,0,0,1,0,0,1,0,0,0,6,45,1,0,0,4,79,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1,0,0,0,0,0
2019,7,JAX,REG,CIN,15,32,255,1,0,2,-11,2,0,254,125,10,4.23793036368194,-10.8895276274,1,44,216,0,44,0,12,-3.69360560116507,0,15,28,255,1,15,0,254,125,10,8.88188047063273,1,0,38,1,9,5,34,1,2,18,7,3,72,9,1,0,0,0,1,2,1,1,0,11,130,3,2,15,0,0,4,4,0,0,37,1,0,3,1,0,0,0,0,0,0,0,0,0,21;29;37;26,,,113,0,0,1,1,0,0,1,0,0,0,0,0
2019,7,KC,REG,DEN,20,30,193,2,0,1,-2,1,0,172,130,7,2.0191104828618,-2.08575417255533,0,27,80,0,27,0,5,-2.51207678132393,0,20,29,193,2,20,0,172,130,7,4.81301057988364,0,0,49,1,13,10,63,3,9,79,9,0,0,3,0,1,0,0,1,1,1,1,1,6,46,1,4,50,0,0,3,3,0,0,39,1,0,1,2,0,0,0,0,0,0,0,0,0,33;20;39,,,92,0,0,3,3,0,0,1,0,0,0,0,0
2019,7,LA,REG,ATL,23,38,291,2,0,0,0,0,0,376,158,13,18.3723809648509,-2.81947255134583,0,36,90,1,0,0,9,-8.02825009720293,0,23,38,291,2,0,0,376,158,13,18.3723809648509,0,0,33,9,13,6,43,4,5,38,11,1,6,2,0,0,0,0,0,0,2,2,1,5,24,6,4,36,0,0,3,4,1,0,55,0.75,0,2,0,0,1,0,0,0,0,1,0,0,55;25;20,40,,100,40,0,4,4,0,0,1,0,0,0,0,0
2019,7,LAC,REG,TEN,24,38,329,2,0,1,-3,1,0,426,116,19,14.0979970764084,6.55351675845482,0,21,39,0,21,1,2,-11.621659092576,0,24,37,329,2,24,0,426,116,19,16.287907313853,0,0,38,11,25,5,21,1,2,17,5,1,3,4,0,0,0,0,1,1,0,0,0,4,29,4,0,0,1,8,2,2,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,29;50,,,79,0,0,2,2,0,0,1,0,0,0,0,0
2019,7,LV,REG,GB,24,31,329,3,1,0,0,0,0,318,125,16,22.7871837061588,15.0515476542134,0,31,155,0,31,1,5,-9.62210200628033,0,24,31,329,3,24,0,318,125,16,22.7871837061588,0,0,32,5,17,2,9,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,8,97,2,2,47,2,49,1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,3,3,0,0,1,0,0,0,0,0
2019,7,MIA,REG,BUF,23,35,282,1,1,1,-10,1,0,335,96,13,7.36803575654631,6.39200412175235,0,30,109,2,30,0,9,0.95808286088868,0,23,34,282,1,23,1,335,96,13,3.73579719586996,0,0,32,9,13,3,15,0,2,14,4,0,0,1,0,0,0,0,2,3,0,0,0,6,55,6,1,19,1,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0
2019,7,MIN,REG,DET,24,34,338,4,0,0,0,0,0,379,114,20,25.2249826819992,7.92545278867086,0,37,166,2,37,0,10,4.80627405765699,0,24,33,338,4,24,0,379,114,20,25.7038793312043,0,0,38,2,20,3,14,0,2,12,4,1,0,6,0,0,0,0,1,1,0,0,0,6,60,2,2,9,4,105,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,45,,0,45,0,6,6,0,0,1,0,0,0,0,0
2019,7,NE,REG,NYJ,31,45,249,1,1,0,0,0,0,223,123,12,4.30388653184686,2.51853515704473,0,34,74,3,0,0,9,-1.94514667926705,0,31,42,249,1,0,0,223,123,12,8.30182008840542,0,0,26,0,18,0,0,1,1,13,2,4,14,6,0,0,1,0,0,0,2,2,0,7,92,4,2,24,2,45,1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,4,4,0,0,1,0,0,0,0,0
2019,7,NO,REG,CHI,23,38,281,2,0,1,-8,0,0,286,124,14,10.7722861689179,-3.09040256672436,0,35,151,2,0,0,9,2.33989766567035,0,23,36,281,2,0,0,286,124,14,13.705511212618,0,0,44,0,4,4,27,2,2,16,7,0,0,5,0,0,1,0,0,0,2,2,0,4,35,4,5,46,3,54,2,4,2,0,39,0.5,0,0,2,0,0,0,0,0,0,1,1,0,39;30,42;52,,69,94,0,4,4,0,0,1,0,0,0,0,0
2019,7,NYG,REG,ARI,22,35,223,1,1,8,-67,8,2,265,80,14,-14.8172022447397,-5.28503222124917,0,22,107,1,22,0,5,2.20026846605315,0,22,35,223,1,22,0,265,80,14,2.17033134427038,0,1,40,2,24,5,30,0,2,15,1,0,0,5,0,0,0,0,1,1,0,0,0,6,75,5,1,17,4,87,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,37,,0,37,0,3,3,0,0,1,0,0,0,0,0
2019,7,NYJ,REG,NE,11,32,86,0,4,1,-13,1,1,398,19,4,-31.6614737047348,-22.0195034819265,0,20,81,0,20,0,5,-1.39538840716705,0,11,31,86,0,11,0,398,19,4,-25.0632282181177,0,0,53,0,24,7,23,0,0,0,3,1,3,4,0,1,0,0,0,1,0,0,0,8,60,1,3,14,3,67,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
